Code,name,latitude,longitude,o_m_peak,o_e_peak,d_m_peak,d_e_peak,area_park,len_cycle_path,len_major_road,len_minor_road,num_metro_stations,num_other_commercial,num_restuarants,num_university,num_pop,num_bus_stations,num_bus_routes,walkscore,capacity,area,missing_rate,demand
6752,Hutchison / Beaubien,45.52605851018324,-73.61296892166138,208.0,1385.0,1489.0,561.0,0.0,0.0,263.866687207,972.765723765,0,9,4,0,91.4003294439,1.0,3.0,84.0,26.0,101474.063594,0.23383084577114427,21.59090909090909
6753,Centre ÉPIC (St-Zotique / 40e avenue),45.57414703721992,-73.57462137937546,517.0,1295.0,1086.0,660.0,23196.6960803,949.794561486,182.664485703,1744.1599851,0,1,0,0,1075.1313163,2.0,1.0,59.0,23.0,194533.135787,0.0,16.079601990049753
6754,Eadie / Dubois,45.45759682462104,-73.59052859581423,956.0,770.0,216.0,1619.0,24504.7000778,896.722760209,843.199220407,3169.42320362,0,7,3,0,1629.08383545,9.0,3.0,66.0,23.0,196207.559829,0.0,15.35323383084577
6901,Gare d'autocars de Montréal (Berri / Ontario),45.51689676614314,-73.5639488697052,1257.0,2207.0,1746.0,3206.0,0.0,315.098733114,19.0793337926,1458.25703948,0,10,13,0,261.137413831,6.0,5.0,95.0,15.0,66772.4038947,0.0,40.55721393034826
6902,Montcalm / Ontario,45.52108104320683,-73.56227517127991,3086.0,2875.0,1363.0,5514.0,0.0,0.0,0.0,1413.51818898,0,10,6,0,1013.91226189,2.0,2.0,93.0,31.0,59445.8861256,0.05472636815920398,63.6578947368421
6903,St-Dominique / Napoléon,45.51666442219882,-73.57722043991089,3114.0,5527.0,1974.0,5677.0,0.0,0.0,135.669342245,906.627645999,0,12,12,0,556.615588726,1.0,3.0,94.0,27.0,46279.9796557,0.0,89.20398009950249
6904,Fabre / Beaubien,45.542059559038286,-73.59787344932556,1732.0,1763.0,428.0,2435.0,13340.1602794,887.585676085,194.234914529,1546.98405381,0,18,6,0,1249.1492469299997,4.0,3.0,84.0,19.0,105624.701569,0.0,34.169154228855724
6905,Parc Rosemont (Dandurand / d'Iberville),45.544377,-73.581018,1699.0,1777.0,1212.0,1874.0,16956.373556700004,684.922686,499.206300897,2433.24958271,0,17,4,0,898.68417363,6.0,2.0,79.0,19.0,165065.631726,0.0,34.16417910447761
6906,Métro Rosemont (de St-Vallier / Rosemont),45.5319548635849,-73.59816044569016,3635.0,8500.0,4151.0,4000.0,0.0,0.0,287.511911215,730.959551631,0,4,3,0,986.839947936,3.0,4.0,86.0,23.0,70633.0643636,0.0,116.64179104477611
6907,Boyer / Rosemont,45.534136,-73.595478,3488.0,4770.0,1079.0,4451.0,8015.393779449998,601.4990386529998,492.860457168,1955.82261886,0,13,4,0,1775.43098341,7.0,5.0,84.0,35.0,131544.091025,0.009950248756218905,84.75879396984925
6908,de Bellechasse / de St-Vallier,45.53341043363302,-73.60112428665161,1619.0,3170.0,1181.0,3355.0,0.0,562.517952833,284.944407613,1422.58217394,0,21,4,0,1262.8524725900004,4.0,3.0,90.0,15.0,119496.541113,0.0,51.4228855721393
6910,Boyer / Beaubien,45.537041,-73.602026,2436.0,4972.0,1899.0,5216.0,0.0,380.126755375,314.931121446,1083.98824727,0,19,11,0,1268.4838444899997,4.0,2.0,89.0,23.0,103080.752031,0.14925373134328357,96.89473684210526
6912,Métro Beaubien (de Chateaubriand / Beaubien),45.53535996156221,-73.60363483428955,3769.0,8259.0,3783.0,5908.0,0.0,0.0,0.0,1186.0463790099998,1,58,9,0,817.876653311,8.0,4.0,93.0,23.0,77390.4834514,0.0,124.32835820895522
6913,Drolet / Beaubien,45.533348,-73.605834,2304.0,2555.0,860.0,2358.0,0.0,388.494505374,304.159133191,993.569864693,0,5,6,0,963.819344316,4.0,4.0,92.0,27.0,69862.278244,0.0,46.63681592039801
6915,Alma / Beaubien,45.53243586450861,-73.6066550016403,2493.0,4702.0,1394.0,4759.0,0.0,221.007065814,0.0,1821.27114664,0,13,12,0,1764.22742585,3.0,2.0,89.0,19.0,102377.91156,0.0,76.01492537313433
6916,Parc du Pélican (2e avenue / St-Joseph),45.544513,-73.571564,1691.0,1299.0,670.0,1924.0,33971.7480095,1148.19608745,825.796689783,1733.20022041,0,2,0,0,1190.23000924,6.0,3.0,75.0,27.0,134161.878571,0.0,29.33830845771144
6917,Basile-Routhier / Chabanel,45.54986843142164,-73.64765658974649,881.0,710.0,232.0,1338.0,4985.38779592,862.4710189669998,862.4735801,2426.62629786,0,18,3,0,2335.43779384,2.0,2.0,60.0,15.0,189620.187821,0.0,14.611940298507463
6918,Garnier / des Carrières,45.53755266430292,-73.58993947505952,1601.0,1298.0,404.0,1518.0,39278.6958163,215.187307884,18.598078576600003,981.44316681,0,1,0,0,284.329680364,0.0,0.0,70.0,31.0,115841.227164,0.0,25.935323383084576
6919,Bibliothèque de Rosemont (9e avenue / Rosemont),45.55201648333515,-73.58185529708862,911.0,1320.0,370.0,1470.0,0.0,620.0746413569999,942.129679659,2296.70881417,0,7,5,0,1461.5589022,10.0,6.0,77.0,15.0,156596.264972,0.0,24.18905472636816
6921,Augustin-Cantin / Shearer,45.48401829,-73.56343659999997,1831.0,4827.0,4417.0,2827.0,0.0,105.747048502,430.827836736,704.7849384780001,0,4,3,0,605.6783452289999,5.0,1.0,69.0,31.0,95705.384848,0.0,57.681592039801
6923,Marquette / Jean-Talon,45.54740777921938,-73.60766887664795,1484.0,2219.0,1493.0,2140.0,0.0,964.796481699,710.4669469009999,1275.6851376,2,16,12,0,1678.79559345,8.0,5.0,77.0,15.0,134307.440397,0.0,36.81592039800995
6924,de Bordeaux / Jean-Talon,45.54975479298636,-73.60556602478026,990.0,1053.0,338.0,1349.0,4708.69854894,334.562339612,333.41869609400004,1697.72923694,0,13,8,0,1804.16516051,6.0,3.0,78.0,15.0,115329.674345,0.0,19.885572139303484
6925,des Écores / Jean-Talon,45.5523637232801,-73.6028677225113,1583.0,1904.0,1562.0,1906.0,4877.57135877,407.349296986,740.394474391,1868.17835997,2,12,7,0,1475.00957564,8.0,4.0,76.0,15.0,147739.721576,0.0,32.33830845771144
6926,Marie-Anne / St-Hubert,45.5246829812827,-73.57889682054521,2196.0,3112.0,1551.0,3436.0,0.0,19.3058742855,19.308643723,1394.6627534899997,0,8,2,0,761.617773175,1.0,2.0,95.0,19.0,61152.8481706,0.0,54.134328358208954
6927,Édouard-Montpetit / de Stirling,45.50723,-73.615085,1351.0,4337.0,1323.0,1795.0,0.0,417.53760224,0.0,1605.70801987,0,3,0,0,1268.34398238,3.0,3.0,49.0,19.0,179423.465763,0.0,56.96517412935324
6928,Jean-Brillant / McKenna,45.49876714523858,-73.61886978149414,467.0,2708.0,849.0,639.0,5240.156038970002,543.800270213,0.0,1897.94704084,0,0,0,0,783.6096687079998,0.0,0.0,83.0,22.0,141578.606521,0.0,34.995024875621894
6929,St-André / St-Grégoire,45.531474641474816,-73.59242051839828,1796.0,1594.0,407.0,1922.0,11717.3314106,508.800255172,0.0,2135.37310068,0,1,0,0,945.122501612,2.0,1.0,81.0,19.0,91658.9346869,0.0,31.18905472636816
6930,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),45.55984236120471,-73.61544728279114,210.0,2029.0,1945.0,606.0,0.0,426.936351609,855.416065548,981.912633901,0,1,1,0,74.6769346902,5.0,2.0,53.0,34.0,164394.067426,0.0,18.01492537313433
7001,Ball / Querbes,45.531177514650885,-73.6321359872818,1394.0,1701.0,593.0,2094.0,24727.8212931,845.976663335,0.0,2518.61315469,0,5,0,0,3035.41864284,2.0,3.0,70.0,19.0,196207.831823,0.0,29.4726368159204
7002,Meunier / Fleury,45.544858573986815,-73.66681426763535,752.0,585.0,406.0,1121.0,27983.7667354,220.727452116,0.0,2679.30217768,0,9,4,0,1048.69006881,5.0,1.0,75.0,19.0,172816.771595,0.009950248756218905,11.331658291457286
7003,Métro Guy-Concordia (Guy / St-Catherine),45.49498148219463,-73.57773274183273,2370.0,5595.0,2849.0,3899.0,0.0,49.323410940600006,506.23743332,401.2155725,0,8,14,0,293.275115832,7.0,14.0,98.0,31.0,49662.1299624,0.04975124378109453,90.18848167539267
7004,Émile-Journault / de Chateaubriand,45.549833212922856,-73.64063255488874,554.0,943.0,613.0,897.0,26533.9807363,233.114556492,0.0,2467.07375196,0,1,0,0,1405.12809818,8.0,3.0,56.0,31.0,180194.577016,0.0,15.278606965174129
7005,Marquette / Fleury,45.567352057365646,-73.65378744900227,204.0,449.0,218.0,648.0,0.0,0.0,933.513142251,2224.50048179,0,13,3,0,1332.2380791,9.0,4.0,73.0,15.0,177018.921035,0.009950248756218905,6.698492462311558
7006,Clark / Fleury,45.54764847825576,-73.6655656993389,868.0,725.0,419.0,1370.0,0.0,64.1106057719,450.66777547,2527.19049661,0,22,3,0,1507.16880332,7.0,3.0,77.0,15.0,173524.497124,0.004975124378109453,14.07
7007,Kirkfield / de Chambois,45.51293324107222,-73.63389015197755,466.0,411.0,243.0,1026.0,14239.8197154,0.0,1970.36397782,1611.08941029,0,8,1,0,982.622564482,4.0,3.0,58.0,27.0,196207.845899,0.05472636815920398,9.526315789473685
7008,Rousselot / Jarry,45.55076907833167,-73.62091094255446,1004.0,1051.0,669.0,1182.0,3682.71245906,0.0,497.561107582,2128.0695937,0,11,6,0,1530.55665878,7.0,2.0,76.0,19.0,186883.717464,0.0,19.895522388059703
7009,Place Émilie-Gamelin (de Maisonneuve / Berri),45.515690164996826,-73.56096625328064,1844.0,3838.0,3221.0,4778.0,0.0,162.095271355,0.0,582.628137402,1,2,4,0,169.051654337,3.0,2.0,92.0,27.0,31511.0431979,0.0,58.61194029850746
7010,Coolbrook / Queen-Mary,45.48285235405571,-73.63034427165984,737.0,862.0,280.0,1090.0,0.0,729.64815937,2550.94989873,1429.37809384,0,40,23,0,1610.47261754,9.0,5.0,82.0,22.0,173792.129598,0.01990049751243781,14.634517766497462
7011,Panet / de Maisonneuve,45.52057363501344,-73.55614364147186,1991.0,3752.0,1825.0,4680.0,0.0,228.044416653,0.0,1750.55426259,0,14,15,0,1091.72840573,2.0,2.0,89.0,23.0,70097.0529493,0.0,62.21393034825871
7012,St-Hubert / René-Lévesque,45.514335370339616,-73.55646349489689,1518.0,2067.0,1664.0,2405.0,779.7947067819999,579.2129363990001,616.841289508,1434.1096694099997,0,8,5,0,845.8411391689999,6.0,10.0,92.0,11.0,75695.0912596,0.0,32.7363184079602
7013,Benny / Sherbrooke,45.4648769981855,-73.62659722566605,1413.0,912.0,249.0,1745.0,4749.96501917,0.0,916.533442514,2061.39561328,0,13,5,0,3336.21810154,9.0,5.0,70.0,19.0,168177.340322,0.0,20.049751243781095
7014,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),45.50427796704115,-73.6179766058922,1041.0,4477.0,1641.0,1576.0,0.0,448.418979606,0.0,2954.62939178,3,3,0,0,1152.12481532,7.0,4.0,62.0,26.0,185537.871258,0.0,58.34825870646766
7015,Parc des Rapides (LaSalle / 6e avenue),45.429471437408885,-73.59309915918857,432.0,1931.0,358.0,2092.0,50312.3138314,540.235006399,500.244174306,1757.26332297,0,7,2,0,663.995619494,5.0,3.0,35.0,23.0,196207.574012,0.014925373134328358,23.12121212121212
7016,Métro Langelier (Langelier / Sherbrooke),45.58284663189181,-73.54247644543649,278.0,651.0,345.0,778.0,8879.153174529998,0.0,1991.65506782,1388.5806007100002,3,7,9,0,945.074183414,16.0,8.0,72.0,19.0,196207.371025,0.0,10.139303482587065
7017,Bennett / Ste-Catherine,45.55305326642512,-73.5324275493622,1321.0,1300.0,543.0,2741.0,28016.19997340001,1186.24387158,374.418392312,2690.89550281,0,22,6,0,1854.91041518,5.0,2.0,70.0,23.0,182760.294757,0.0,24.791044776119403
7018,Valois / Ste-Catherine,45.54522973039872,-73.53725016117095,1347.0,1249.0,356.0,2816.0,27697.9306705,1153.1149963500004,543.3537145480001,2501.24277416,0,19,9,0,2148.24194134,6.0,3.0,76.0,23.0,196207.358841,0.0,25.253731343283583
7019,Casgrain / St-Viateur,45.52751292628879,-73.59879076480864,252.0,10103.0,9651.0,1105.0,0.0,431.137479705,0.0,413.072463513,0,5,1,0,51.790761325,0.0,0.0,86.0,23.0,32476.1258107,0.0,72.24875621890547
7020,St-Germain / Hochelaga,45.54369875295161,-73.55367332696916,1051.0,1097.0,748.0,1582.0,15858.7046592,0.0,340.009660086,1820.80605411,0,3,1,0,1325.2794710499998,5.0,5.0,70.0,15.0,125509.423168,0.0,20.318407960199004
7021,Dollard / Van Horne,45.51915286772736,-73.61646920442581,2002.0,1983.0,802.0,2554.0,6516.98165492,593.1125723350002,1056.15638435,1241.8205205100005,0,16,6,0,1474.23471008,5.0,5.0,72.0,23.0,131898.586214,0.0,36.17412935323383
7022,Durocher / Bernard,45.52222528598143,-73.60668718814848,1614.0,1819.0,505.0,2188.0,5390.28255328,0.0,0.0,1730.3766218,0,9,3,0,2102.98342274,2.0,2.0,94.0,15.0,105018.841624,0.0,34.01990049751244
7024,Berri / St-Joseph,45.52723106564012,-73.58672618865965,1168.0,2521.0,857.0,1628.0,0.0,97.7164844736,450.211794049,320.441647502,0,3,0,0,280.644447631,10.0,10.0,95.0,18.0,26961.9418853,0.0,41.656716417910445
7025,St-Dominique / Bernard,45.527933320152464,-73.60122251338906,930.0,3396.0,1875.0,2183.0,0.0,666.588227216,473.519787292,742.8831502399998,0,5,3,0,206.684802769,2.0,3.0,89.0,23.0,55247.6174034,0.0,39.930348258706466
7026,Maguire / Henri-Julien,45.52704109608778,-73.59347056655677,1639.0,3350.0,3133.0,2038.0,0.0,0.0,133.718111503,670.834612646,0,4,0,0,720.370117818,2.0,3.0,95.0,19.0,44644.8922368,0.0945273631840796,52.88461538461539
7027,Terrasse Guindon / Fullum,45.53711413545682,-73.56913894414902,2358.0,1965.0,666.0,2896.0,20885.4149894,259.891035718,0.0,1236.34461318,0,2,1,0,875.6062146949998,0.0,0.0,90.0,15.0,63908.2968493,0.0,39.32835820895522
7028,de Gaspé / St-Viateur,45.52774827884841,-73.59743893146516,919.0,6064.0,3935.0,3558.0,0.0,3.68341610716,0.0,455.083873201,0,3,1,0,156.00597159,1.0,1.0,91.0,23.0,40717.8382829,0.0,74.06965174129353
7029,Cartier / Masson,45.5380207402854,-73.58352363109587,1969.0,2272.0,557.0,2955.0,0.0,0.0,180.727799446,563.355259709,0,4,1,0,629.8189088489999,4.0,4.0,69.0,18.0,46985.1716448,0.0,41.72139303482587
7030,de Bordeaux / Marie-Anne,45.53340912723174,-73.57065707445146,2103.0,2537.0,948.0,3432.0,1639.58973019,513.440477866,0.0,1065.99670132,0,1,1,0,971.779381953,2.0,2.0,92.0,11.0,69852.0819643,0.0,45.592039800995025
7031,Berri / Rachel,45.52271891082772,-73.5772043466568,1452.0,2463.0,834.0,3138.0,0.0,169.093736659,169.09419200299996,665.103745518,0,10,7,0,504.489234677,2.0,1.0,95.0,15.0,37272.354063,0.024875621890547265,45.48979591836735
7032,Drolet / Laurier,45.52625187609252,-73.58975838928019,3177.0,5591.0,1701.0,3588.0,0.0,346.36448818199995,446.700920547,977.801832341,0,4,5,0,933.041630665,4.0,6.0,95.0,27.0,57292.7890122,0.0,92.71144278606965
7033,Aylmer / Prince-Arthur,45.50856686947439,-73.57769787311555,2264.0,3889.0,1701.0,3299.0,0.0,258.932994695,10.9295172873,742.6649971949998,0,1,1,0,726.79114659,0.0,0.0,93.0,19.0,37914.0944897,0.0,63.02985074626866
7034,Atwater / Greene,45.48049514330605,-73.57782661914825,613.0,2263.0,1182.0,3509.0,0.0,0.0,616.09400927,473.321206241,0,8,13,0,240.286103703,4.0,4.0,85.0,25.0,40537.2061962,0.0,30.845771144278608
7035,Fullum / Gilford,45.5392237445529,-73.57383679656779,1890.0,2137.0,966.0,2738.0,11182.328090600002,339.845108011,947.017011276,1195.05380212,0,2,1,0,1203.9603847,8.0,4.0,87.0,15.0,126923.871183,0.0,37.14427860696517
7036,Labadie / du Parc,45.5198946757576,-73.59682738780975,1233.0,2581.0,948.0,2867.0,0.0,0.0,381.719194146,989.877317837,0,40,24,0,1109.23892549,7.0,5.0,97.0,15.0,82731.0739733,0.004975124378109453,44.245
7037,Prince-Arthur / Ste-Famille,45.5116382139746,-73.57463479042053,1929.0,2708.0,1097.0,2755.0,0.0,299.98660491,0.0,589.2681225790001,0,1,1,0,686.445149296,0.0,0.0,95.0,15.0,35129.1481445,0.0,44.90547263681592
7038,Guilbault / Clark,45.51410794960145,-73.57523024082185,2265.0,3441.0,1352.0,3967.0,0.0,260.938797368,550.026256177,527.981859463,0,19,10,0,773.479633039,4.0,5.0,94.0,19.0,42046.3964001,0.0,59.940298507462686
7039,du Mont-Royal / Augustin-Frigon,45.54376315111747,-73.56772005558014,1238.0,1533.0,513.0,2181.0,0.0,605.8709390110001,0.0,1624.16304176,0,0,0,0,654.2095770209999,2.0,1.0,73.0,23.0,138299.123616,0.009950248756218905,26.12060301507538
7040,St-Urbain / Beaubien,45.52951033828327,-73.61067965626718,1654.0,3939.0,4071.0,2761.0,0.0,194.330241527,538.911386636,629.936462322,0,28,10,0,543.82582545,4.0,4.0,90.0,19.0,93689.9022921,0.0,55.11940298507463
7041,de Maisonneuve / Peel,45.50095054783712,-73.57457846403122,1765.0,8400.0,5466.0,4687.0,0.0,83.6711312614,215.93654588400003,83.6701538205,2,10,10,0,83.7668163413,4.0,3.0,96.0,18.0,16328.8840885,0.0,95.32835820895522
7042,Alexandra / Jean-Talon,45.53233064590805,-73.62018674612045,1102.0,2413.0,2408.0,1617.0,0.0,0.0,516.783590216,1186.0232987299996,0,15,7,0,593.622717256,2.0,3.0,88.0,15.0,100142.972939,0.0,33.38308457711443
7043,Ernest-Gendreau / du Mont-Royal,45.549713734001415,-73.56384828686714,1478.0,943.0,186.0,1514.0,5698.78984926,380.810892269,770.871317188,1624.21812663,0,0,0,0,1879.26078283,7.0,3.0,66.0,23.0,146340.326646,0.004975124378109453,21.085
7044,Hôpital Santa Cabrini (St-Zotique / Jeanne-Jugan),45.5793249650848,-73.5705041885376,336.0,626.0,375.0,482.0,0.0,948.807770844,0.0,2428.96715957,0,2,0,0,1180.84748784,2.0,1.0,54.0,15.0,196207.464055,0.1044776119402985,9.466666666666667
7045,Casgrain / Mozart,45.53472725603326,-73.6147928237915,1334.0,4314.0,1944.0,3785.0,0.0,401.016649332,0.0,1022.70335553,0,14,6,0,392.977785409,0.0,0.0,93.0,15.0,42315.9988193,0.0,58.38308457711443
7046,de Maisonneuve / Mansfield (nord),45.50238607958335,-73.57333794236183,760.0,8466.0,6434.0,4386.0,0.0,143.893062087,0.0,869.680853231,0,6,7,0,37.459762662,1.0,2.0,97.0,19.0,33326.1790906,0.0,84.65671641791045
7047,Ottawa / Peel,45.49390894768301,-73.55950713157655,4416.0,7028.0,3155.0,12086.0,0.0,135.12244584,258.762430919,1233.0341217100004,0,9,1,0,1164.9005922,2.0,3.0,82.0,31.0,81343.6210664,0.0,110.92537313432835
7048,Métro Angrignon (Lamont /  des Trinitaires),45.447043652785815,-73.6021783483011,724.0,1422.0,470.0,1972.0,76837.46887559998,257.07955765400004,990.662232279,1797.08050952,1,1,0,0,1160.2980139,14.0,12.0,45.0,27.0,179534.963254,0.004975124378109453,19.085
7049,William / Guy,45.48986545713165,-73.56473073363306,622.0,610.0,630.0,1148.0,0.0,0.0,107.201462688,847.6051723789999,0,1,5,0,114.070459967,3.0,2.0,80.0,24.0,52036.6602999,0.21393034825870647,14.050632911392405
7050,Ottawa / William,45.48972725318433,-73.56406286358832,1457.0,1585.0,547.0,2333.0,0.0,75.1793325027,0.0,517.326800098,0,4,0,0,74.0722084549,0.0,0.0,76.0,15.0,62710.1979507,0.04477611940298507,28.567708333333332
7051,Jogues / Allard,45.45002032379777,-73.60030621290205,611.0,554.0,150.0,1155.0,0.0,318.544585835,0.0,3007.6482166,0,7,3,0,2126.30663371,4.0,1.0,59.0,23.0,180139.241894,0.0,10.81592039800995
7052,Shearer / Centre,45.48300561929305,-73.56218665838243,1357.0,2993.0,2790.0,2141.0,0.0,234.133018254,0.0,1660.05003269,0,2,4,0,794.5001725689999,3.0,3.0,68.0,23.0,69129.3339918,0.0,38.472636815920396
7053,Ropery / Augustin-Cantin,45.48091406771754,-73.56846034526825,2039.0,2379.0,827.0,3566.0,0.0,378.46774132,455.762692192,1278.89923738,0,5,1,0,1069.27202158,2.0,3.0,78.0,23.0,139685.26557,0.0,37.8955223880597
7054,de la Côte St-Paul / St-Ambroise,45.46766565386597,-73.59391784324544,1706.0,3541.0,733.0,5405.0,44955.5205485,761.0729320339999,707.565238568,1429.01371204,0,6,1,0,1122.9922513,11.0,3.0,60.0,35.0,190373.073497,0.0,48.82089552238806
7055,Rose-de-Lima / Notre-Dame,45.47995026556018,-73.5805356502533,558.0,1233.0,728.0,2017.0,0.0,0.0,196.118793056,1066.53204118,0,14,4,0,718.4085024860001,2.0,3.0,85.0,27.0,64604.6586881,0.0,18.915422885572138
7056,Bibliothèque de Verdun (Brown / Bannantyne),45.44826204820946,-73.57785612344742,891.0,615.0,236.0,1369.0,22899.728948200005,0.0,0.0,3260.19511478,0,2,1,0,2063.59490187,6.0,1.0,61.0,15.0,192288.063685,0.0,13.328358208955224
7057,2e avenue / Wellington,45.45789352611307,-73.56752824096475,1443.0,1889.0,681.0,3057.0,0.0,0.0,676.571853746,2110.17907951,0,41,19,0,2884.08968584,4.0,2.0,86.0,15.0,162451.029037,0.0,32.56716417910448
7058,Gordon / Wellington,45.46107799010839,-73.56730699539183,903.0,2261.0,1223.0,2659.0,0.0,237.723557477,237.72790017,1181.2664910300002,1,19,8,0,1498.52150525,6.0,5.0,88.0,15.0,117917.877343,0.0,31.417910447761194
7059,Argyle / de Verdun,45.45301583620112,-73.57191503047945,1557.0,1127.0,523.0,2132.0,0.0,343.060706372,0.0,2583.96971285,0,8,5,0,1782.80325134,7.0,3.0,78.0,23.0,142250.760781,0.0,24.124378109452735
7060,de l'Église / de Verdun,45.46300108733154,-73.57156895217486,1705.0,1411.0,473.0,2693.0,0.0,1174.3033027699996,733.1471661319999,1550.88003421,0,16,8,0,2006.26546022,10.0,4.0,85.0,19.0,145542.022803,0.0,26.52238805970149
7061,Lajeunesse / de Castelnau,45.54039620809999,-73.61681789159775,936.0,1415.0,473.0,1384.0,0.0,884.73627767,251.306581975,1725.25776979,0,27,6,0,1645.87935653,6.0,5.0,89.0,15.0,97698.7477768,0.0,24.154228855721392
7062,William / Robert-Bourassa,45.49716534003792,-73.55933010578154,2138.0,2241.0,1934.0,2484.0,0.0,457.510143896,1099.62761122,1880.6403017,0,5,0,0,447.354401942,4.0,2.0,86.0,21.0,79255.4886727,0.0,39.08955223880597
7063,Drolet / Jarry,45.54195463236575,-73.62994194030763,647.0,1306.0,453.0,1425.0,0.0,454.534734466,434.593450131,454.540474349,0,7,2,0,718.362767214,4.0,3.0,79.0,19.0,50545.7975511,0.014925373134328358,20.8989898989899
7064,Clark / de Liège,45.539983846015616,-73.63813474774359,536.0,1759.0,1416.0,1176.0,0.0,0.0,712.063073041,2116.64732134,0,11,8,0,869.9033642079999,5.0,3.0,74.0,23.0,145452.880173,0.0,19.621890547263682
7065,de Lanaudière / Bélanger,45.54365085053057,-73.60565051436423,1914.0,1608.0,487.0,2370.0,0.0,244.481594823,0.0,1768.48723092,0,8,4,0,1658.42151748,4.0,1.0,81.0,23.0,127188.720951,0.0,32.63681592039801
7066,St-Urbain / de la Gauchetière,45.50707812811467,-73.56139540672301,741.0,5068.0,5916.0,5443.0,0.0,274.050396816,637.6162614609999,615.79411007,0,27,29,0,517.270306697,4.0,11.0,97.0,43.0,55316.9362287,0.0,59.766169154228855
7067,City Councillors / du President-Kennedy,45.50625103256782,-73.57139065861702,1305.0,3359.0,3617.0,1642.0,0.0,49.1254298707,153.820145903,662.233524018,0,11,8,0,359.197174545,3.0,4.0,99.0,31.0,41326.4861128,0.07960199004975124,48.71351351351351
7068,Basin / Richmond,45.48753098712154,-73.56507003307344,2864.0,4440.0,1323.0,6753.0,0.0,1143.84610666,0.0,1123.52780639,0,5,0,0,199.549158232,1.0,1.0,72.0,11.0,117894.083538,0.0,68.27860696517413
7069,Jeanne-Mance / René-Lévesque,45.5063713381299,-73.56420099735259,1200.0,5768.0,4532.0,4371.0,0.0,0.0,901.285549424,814.461473363,0,13,13,0,571.410284381,3.0,16.0,93.0,66.0,99492.5905685,0.004975124378109453,70.53
7070,Bourgeoys / Favard,45.47993042065731,-73.55592101812363,2137.0,1927.0,749.0,3316.0,6903.23191324,1236.5952067500002,180.747794649,2998.64393418,0,4,1,0,1786.39747006,11.0,3.0,50.0,23.0,174404.594245,0.0,34.19402985074627
7071,St-Mathieu / Sherbrooke,45.49578910481176,-73.58259558677672,2328.0,2417.0,795.0,2254.0,0.0,0.0,819.752772075,870.66628443,0,24,18,0,3528.03687959,8.0,7.0,96.0,15.0,109674.500829,0.0,47.756218905472636
7072,Beaudry / Sherbrooke,45.52303493310712,-73.5653945803642,1311.0,2141.0,538.0,1823.0,32284.7800835,126.340716059,264.488169158,1256.5730053,0,2,1,0,855.428175809,7.0,3.0,85.0,15.0,75793.1967092,0.0,35.66169154228856
7073,Logan / de Champlain,45.5231943285584,-73.55584256350994,2536.0,2470.0,1335.0,3848.0,17958.8612026,505.268870716,370.45421911,1304.2719188099998,0,2,0,0,932.440638888,5.0,5.0,85.0,19.0,85074.4051268,0.0,47.32835820895522
7074,St-André / Robin,45.518128086513215,-73.56185138225554,1537.0,1541.0,555.0,2645.0,0.0,0.0,0.0,1082.99565169,0,2,3,0,1047.30029909,0.0,0.0,94.0,19.0,49259.0897039,0.0,30.736318407960198
7075,CIUSSS (du Trianon / Pierre-de-Coubertin),45.58753125134183,-73.5319072008133,260.0,561.0,360.0,566.0,0.0,383.576274198,0.0,1949.34094921,0,0,0,0,1147.4007291,0.0,0.0,55.0,31.0,196207.347928,0.04975124378109453,7.047120418848167
7076,Tupper / du Fort,45.49122961531575,-73.58078241348268,2972.0,3106.0,1040.0,3214.0,0.0,0.0,435.62909602,1597.61281753,0,13,5,0,2417.69241256,3.0,8.0,95.0,19.0,89627.2614868,0.0,58.7363184079602
7077,Jean Langlois / Fullum,45.526499983000186,-73.54575277422555,595.0,2159.0,1300.0,2645.0,0.0,604.992086394,989.932767932,940.530259142,0,1,1,0,226.275412667,0.0,0.0,72.0,27.0,127825.730524,0.014925373134328358,36.66161616161616
7078,Hochelaga / Chapleau,45.53445294687472,-73.55965197086334,1263.0,1182.0,228.0,2213.0,0.0,252.792501053,249.434621787,736.552078512,0,2,0,0,1030.04912653,1.0,2.0,81.0,23.0,59696.5547947,0.0,22.796019900497512
7079,Notre-Dame / Gauvin,45.50010529681544,-73.56019914150237,577.0,2585.0,2540.0,1571.0,0.0,0.0,5.24621165764,665.3902785969999,0,4,3,0,143.026457754,0.0,0.0,91.0,19.0,44247.0836032,0.05472636815920398,31.321052631578947
7080,du President-Kennedy / Union,45.50501114975704,-73.57202768325807,966.0,5013.0,4183.0,2897.0,0.0,158.528084018,365.877299432,366.98187031300006,0,7,13,0,14.771689081500002,2.0,2.0,99.0,23.0,35116.7484852,0.16417910447761194,68.42261904761905
7081,St-Denis / de Maisonneuve,45.514384629068346,-73.56173202395439,867.0,3794.0,2754.0,3563.0,0.0,116.219732006,291.69622302700003,371.659519948,1,5,10,0,49.9241674684,1.0,1.0,93.0,27.0,30387.2829611,0.16417910447761194,62.54761904761905
7082,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.4829412691004,-73.57974171638489,1846.0,4464.0,3120.0,4870.0,0.0,338.030641438,1085.74546535,1176.9258706099995,1,14,6,0,1115.96016014,21.0,17.0,85.0,19.0,112254.749696,0.0,62.90049751243781
